0.24388	524	0.7708
0.24459	524.5	0.7784
0.2453	525	0.786
0.24601	525.5	0.7936
0.24672	526	0.8012
0.24743	526.5	0.8088
0.24814	527	0.8164
0.24885	527.5	0.824
0.24956	528	0.8316
0.25027	528.5	0.8392
0.25098	529	0.8468
0.25169	529.5	0.8544
0.2524	530	0.862
0.25311	530.5	0.8666
0.25382	531	0.8712
0.25453	531.5	0.8758
0.25524	532	0.8804
0.25595	532.5	0.885
0.25666	533	0.8896
0.25737	533.5	0.8942
0.25808	534	0.8988
0.25879	534.5	0.9034
0.2595	535	0.908
0.26021	535.5	0.9126
0.26092	536	0.9172
0.26163	536.5	0.9218
0.26234	537	0.9264
0.26305	537.5	0.931
0.26376	538	0.9356
0.26447	538.5	0.9402
0.26518	539	0.9448
0.26589	539.5	0.9494
0.2666	540	0.954
0.26731	540.5	0.95605
0.26802	541	0.9581
0.26873	541.5	0.96015
0.26944	542	0.9622
0.27015	542.5	0.96425
0.27086	543	0.9663
0.27157	543.5	0.96835
0.27228	544	0.9704
0.27299	544.5	0.97245
0.2737	545	0.9745
0.27441	545.5	0.97655
0.27512	546	0.9786
0.27583	546.5	0.98065
0.27654	547	0.9827
0.27725	547.5	0.98475
0.27796	548	0.9868
0.27867	548.5	0.98885
0.27938	549	0.9909
0.28009	549.5	0.99295
0.2808	550	0.995
0.28151	550.5	0.9955
0.28222	551	0.996
0.28293	551.5	0.9965
0.28364	552	0.997
0.28435	552.5	0.9975
0.28506	553	0.998
0.28577	553.5	0.9985
0.28648	554	0.999
0.28719	554.5	0.9995
0.2879	555	1
0.28861	555.5	0.9995
0.28932	556	0.999
0.29003	556.5	0.9985
0.29074	557	0.998
0.29145	557.5	0.9975
0.29216	558	0.997
0.29287	558.5	0.9965
0.29358	559	0.996
0.29429	559.5	0.9955
0.295	560	0.995
0.29583	560.5	0.99285
0.29667	561	0.9907
0.2975	561.5	0.98855
0.29833	562	0.9864
0.29916	562.5	0.98425
0.3	563	0.9821
0.30083	563.5	0.97995
0.30166	564	0.9778
0.30249	564.5	0.97565
0.30333	565	0.9735
0.30416	565.5	0.97135
0.30499	566	0.9692
0.30582	566.5	0.96705
0.30666	567	0.9649
0.30749	567.5	0.96275
0.30832	568	0.9606
0.30915	568.5	0.95845
0.30999	569	0.9563
0.31082	569.5	0.95415
0.31165	570	0.952
0.31249	570.5	0.9479
0.31329	571	0.9438
0.31399	571.5	0.9397
0.31469	572	0.9356
0.31539	572.5	0.9315
0.3161	573	0.9274
0.3168	573.5	0.9233
0.3175	574	0.9192
0.31821	574.5	0.9151
0.31891	575	0.911
0.31961	575.5	0.9069
0.32032	576	0.9028
0.32102	576.5	0.8987
0.32172	577	0.8946
0.32242	577.5	0.8905
0.32313	578	0.8864
0.32383	578.5	0.8823
0.32453	579	0.8782
0.32524	579.5	0.8741
0.32594	580	0.87
0.32664	580.5	0.86435
0.32735	581	0.8587
0.32805	581.5	0.85305
0.32875	582	0.8474
0.32945	582.5	0.84175
0.33016	583	0.8361
0.33086	583.5	0.83045
0.33156	584	0.8248
0.33227	584.5	0.81915
0.33297	585	0.8135
0.33367	585.5	0.80785
0.33438	586	0.8022
0.33508	586.5	0.79655
0.33578	587	0.7909
0.33648	587.5	0.78525
0.33719	588	0.7796
0.33789	588.5	0.77395
0.33859	589	0.7683
0.3393	589.5	0.76265
0.34	590	0.757
0.3407	590.5	0.7507
0.3414	591	0.7444
0.3421	591.5	0.7381
0.3428	592	0.7318
0.3435	592.5	0.7255
0.3442	593	0.7192
0.3449	593.5	0.7129
0.3456	594	0.7066
0.3463	594.5	0.7003
0.347	595	0.694
0.3477	595.5	0.6877
0.3484	596	0.6814
0.3491	596.5	0.6751
0.3498	597	0.6688
0.3505	597.5	0.6625
0.3512	598	0.6562
0.3519	598.5	0.6499
0.3526	599	0.6436
0.3533	599.5	0.6373
0.354	600	0.631
0.3546	600.5	0.6246
0.3552	601	0.6182
0.3558	601.5	0.6118
0.3564	602	0.6054
0.357	602.5	0.599
0.3576	603	0.5926
0.3582	603.5	0.5862
0.3588	604	0.5798
0.3594	604.5	0.5734
0.36	605	0.567
0.3606	605.5	0.5606
0.3612	606	0.5542
0.3618	606.5	0.5478
0.3624	607	0.5414
0.363	607.5	0.535
0.3636	608	0.5286
0.3642	608.5	0.5222
0.3648	609	0.5158
0.3654	609.5	0.5094
0.366	610	0.503
0.36655	610.5	0.4969
0.3671	611	0.4908
0.36765	611.5	0.4847
0.3682	612	0.4786
0.36875	612.5	0.4725
0.3693	613	0.4664
0.36985	613.5	0.4603
0.3704	614	0.4542
0.37095	614.5	0.4481
0.3715	615	0.442
0.37205	615.5	0.4359
0.3726	616	0.4298
0.37315	616.5	0.4237
0.3737	617	0.4176
0.37425	617.5	0.4115
0.3748	618	0.4054
0.37535	618.5	0.3993
0.3759	619	0.3932
0.37645	619.5	0.3871
0.377	620	0.381
0.37765	620.5	0.3752
0.3783	621	0.3694
0.37895	621.5	0.3636
0.3796	622	0.3578
0.38025	622.5	0.352
0.3809	623	0.3462
0.38155	623.5	0.3404
0.3822	624	0.3346
0.38285	624.5	0.3288
0.3835	625	0.323
0.38415	625.5	0.3172
0.3848	626	0.3114
0.38545	626.5	0.3056
0.3861	627	0.2998
0.38675	627.5	0.294
0.3874	628	0.2882
0.38805	628.5	0.2824
0.3887	629	0.2766
0.38935	629.5	0.2708
0.39	630	0.265
0.3906	630.5	0.2605
0.3912	631	0.256
0.3918	631.5	0.2515
0.3924	632	0.247
0.393	632.5	0.2425
0.3936	633	0.238
0.3942	633.5	0.2335
0.3948	634	0.229
0.3954	634.5	0.2245
0.396	635	0.22
0.3966	635.5	0.2155
0.3972	636	0.211
0.3978	636.5	0.2065
0.3984	637	0.202
0.399	637.5	0.1975
0.3996	638	0.193
0.4002	638.5	0.1885
0.4008	639	0.184
0.4014	639.5	0.1795
0.402	640	0.175
0.4028	640.5	0.1716
0.4036	641	0.1682
0.4044	641.5	0.1648
0.4052	642	0.1614
0.406	642.5	0.158
0.4068	643	0.1546
0.4076	643.5	0.1512
0.4084	644	0.1478
0.4092	644.5	0.1444
0.41	645	0.141
0.4108	645.5	0.1376
0.4116	646	0.1342
0.4124	646.5	0.1308
0.4132	647	0.1274
0.414	647.5	0.124
0.4148	648	0.1206
0.4156	648.5	0.1172
0.4164	649	0.1138
0.4172	649.5	0.1104
0.418	650	0.107
0.4186	650.5	0.1047
0.4192	651	0.1024
0.4198	651.5	0.1001
0.4204	652	0.0978
0.421	652.5	0.0955
0.4216	653	0.0932
0.4222	653.5	0.0909
0.4228	654	0.0886
0.4234	654.5	0.0863
0.424	655	0.084
0.4246	655.5	0.0817
0.4252	656	0.0794
0.4258	656.5	0.0771
0.4264	657	0.0748
0.427	657.5	0.0725
0.4276	658	0.0702
0.4282	658.5	0.0679
0.4288	659	0.0656
0.4294	659.5	0.0633
0.43	660	0.061
0.4306	660.5	0.05955
0.4312	661	0.0581
0.4318	661.5	0.05665
0.4324	662	0.0552
0.433	662.5	0.05375
0.4336	663	0.0523
0.4342	663.5	0.05085
0.4348	664	0.0494
0.4354	664.5	0.04795
0.436	665	0.0465
0.4366	665.5	0.04505
0.4372	666	0.0436
0.4378	666.5	0.04215
0.4384	667	0.0407
0.439	667.5	0.03925
0.4396	668	0.0378
0.4402	668.5	0.03635
0.4408	669	0.0349
0.4414	669.5	0.03345
0.442	670	0.032
0.44265	670.5	0.03125
0.4433	671	0.0305
0.44395	671.5	0.02975
0.4446	672	0.029
0.44525	672.5	0.02825
0.4459	673	0.0275
0.44655	673.5	0.02675
0.4472	674	0.026
0.44785	674.5	0.02525
0.4485	675	0.0245
0.44915	675.5	0.02375
0.4498	676	0.023
0.45045	676.5	0.02225
0.4511	677	0.0215
0.45175	677.5	0.02075
0.4524	678	0.02
0.45305	678.5	0.01925
0.4537	679	0.0185
0.45435	679.5	0.01775
0.455	680	0.017
0.45555	680.5	0.01656
0.4561	681	0.01612
0.45665	681.5	0.01568
0.4572	682	0.01524
0.45775	682.5	0.0148
0.4583	683	0.01436
0.45885	683.5	0.01392
0.4594	684	0.01348
0.45995	684.5	0.01304
0.4605	685	0.0126
0.46105	685.5	0.01216
0.4616	686	0.01172
0.46215	686.5	0.01128
0.4627	687	0.01084
0.46325	687.5	0.0104
0.4638	688	0.00996
0.46435	688.5	0.00952
0.4649	689	0.00908
0.46545	689.5	0.00864
0.466	690	0.0082
0.46655	690.5	0.008
0.4671	691	0.00779
0.46765	691.5	0.00759
0.4682	692	0.00738
0.46875	692.5	0.00718
0.4693	693	0.00697
0.46985	693.5	0.00677
0.4704	694	0.00656
0.47095	694.5	0.00636
0.4715	695	0.00615
0.47205	695.5	0.00595
0.4726	696	0.00574
0.47315	696.5	0.00554
0.4737	697	0.00533
0.47425	697.5	0.00513
0.4748	698	0.00492
0.47535	698.5	0.00472
0.4759	699	0.00451
0.47645	699.5	0.0043
0.477	700	0.0041
0.47752	700.5	0.004
0.47805	701	0.0039
0.47857	701.5	0.0038
0.4791	702	0.0037
0.47962	702.5	0.0036
0.48015	703	0.0035
0.48067	703.5	0.0034
0.4812	704	0.0033
0.48172	704.5	0.0032
0.48225	705	0.0031
0.48278	705.5	0.003
0.4833	706	0.0029
0.48383	706.5	0.0028
0.48435	707	0.0027
0.48488	707.5	0.0026
0.4854	708	0.0025
0.48593	708.5	0.0024
0.48645	709	0.0023
0.48697	709.5	0.0022
0.4875	710	0.0021
0.48802	710.5	0.00205
0.48855	711	0.00199
0.48907	711.5	0.00194
0.4896	712	0.00189
0.49012	712.5	0.00184
0.49065	713	0.00178
0.49117	713.5	0.00173
0.4917	714	0.00168
0.49222	714.5	0.00163
0.49275	715	0.00158
0.49328	715.5	0.00152
0.4938	716	0.00147
0.49433	716.5	0.00142
0.49485	717	0.00136
0.49538	717.5	0.00131
0.4959	718	0.00126
0.49643	718.5	0.00121
0.49695	719	0.00116
0.49748	719.5	0.0011
0.498	720	0.00105
0.49856	720.5	0.00102
0.49911	721	9.97E-4
0.49967	721.5	9.705E-4
0.50023	722	9.44E-4
0.50078	722.5	9.175E-4
0.50134	723	8.91E-4
0.5019	723.5	8.645E-4
0.50245	724	8.38E-4
0.50301	724.5	8.115E-4
0.50357	725	7.85E-4
0.50412	725.5	7.585E-4
0.50468	726	7.32E-4
0.50524	726.5	7.055E-4
0.50579	727	6.79E-4
0.50635	727.5	6.525E-4
0.50691	728	6.26E-4
0.50746	728.5	5.995E-4
0.50802	729	5.73E-4
0.50858	729.5	5.465E-4
0.50913	730	5.2E-4
0.50969	730.5	5.065E-4
0.51025	731	4.93E-4
0.5108	731.5	4.795E-4
0.51139	732	4.66E-4
0.51205	732.5	4.525E-4
0.51272	733	4.39E-4
0.51338	733.5	4.255E-4
0.51404	734	4.12E-4
0.51471	734.5	3.985E-4
0.51537	735	3.85E-4
0.51603	735.5	3.715E-4
0.51669	736	3.58E-4
0.51736	736.5	3.445E-4
0.51802	737	3.31E-4
0.51868	737.5	3.175E-4
0.51935	738	3.04E-4
0.52001	738.5	2.905E-4
0.52067	739	2.77E-4
0.52134	739.5	2.635E-4
0.522	740	2.5E-4
0.5224	740.5	2.435E-4
0.5228	741	2.37E-4
0.5232	741.5	2.305E-4
0.5236	742	2.24E-4
0.524	742.5	2.175E-4
0.5244	743	2.11E-4
0.5248	743.5	2.045E-4
0.5252	744	1.98E-4
0.5256	744.5	1.915E-4
0.526	745	1.85E-4
0.5264	745.5	1.785E-4
0.5268	746	1.72E-4
0.5272	746.5	1.655E-4
0.5276	747	1.59E-4
0.528	747.5	1.525E-4
0.5284	748	1.46E-4
0.5288	748.5	1.395E-4
0.5292	749	1.33E-4
0.5296	749.5	1.265E-4
0.53	750	1.2E-4
0.5304	750.5	1.17E-4
0.5308	751	1.14E-4
0.5312	751.5	1.11E-4
0.5316	752	1.08E-4
0.532	752.5	1.05E-4
0.5324	753	1.02E-4
0.5328	753.5	9.9E-5
0.5332	754	9.6E-5
0.5336	754.5	9.3E-5
0.534	755	9E-5
0.5344	755.5	8.7E-5
0.5348	756	8.4E-5
0.5352	756.5	8.1E-5
0.5356	757	7.8E-5
0.536	757.5	7.5E-5
0.5364	758	7.2E-5
0.5368	758.5	6.9E-5
0.5372	759	6.6E-5
0.5376	759.5	6.3E-5
0.538	760	6E-5
0.5384	760.5	5.85E-5
0.5388	761	5.7E-5
0.5392	761.5	5.55E-5
0.5396	762	5.4E-5
0.54	762.5	5.25E-5
0.5404	763	5.1E-5
0.5408	763.5	4.95E-5
0.5412	764	4.8E-5
0.5416	764.5	4.65E-5
0.542	765	4.5E-5
0.5424	765.5	4.35E-5
0.5428	766	4.2E-5
0.5432	766.5	4.05E-5
0.5436	767	3.9E-5
0.544	767.5	3.75E-5
0.5444	768	3.6E-5
0.5448	768.5	3.45E-5
0.5452	769	3.3E-5
0.5456	769.5	3.15E-5
0.546	770	3E-5
0.54635	770.5	0
0.5467	771	0
0.54705	771.5	0
0.5474	772	0
0.54775	772.5	0
0.5481	773	0
0.54845	773.5	0
0.5488	774	0
0.54915	774.5	0
0.5495	775	0
0.54985	775.5	0
0.5502	776	0
0.55055	776.5	0
0.5509	777	0
0.55125	777.5	0
0.5516	778	0
0.55195	778.5	0
0.5523	779	0
0.55265	779.5	0
0.553	780	0
0.5533	780.5	0
0.5536	781	0
0.5539	781.5	0
0.5542	782	0
0.5545	782.5	0
0.5548	783	0
0.5551	783.5	0
0.5554	784	0
0.5557	784.5	0
0.556	785	0
0.5563	785.5	0
0.5566	786	0
0.5569	786.5	0
0.5572	787	0
0.5575	787.5	0
0.5578	788	0
0.5581	788.5	0
0.5584	789	0
0.5587	789.5	0
0.559	790	0
0.5594	790.5	0
0.5598	791	0
0.5602	791.5	0
0.5606	792	0
0.561	792.5	0
0.5614	793	0
0.5618	793.5	0
0.5622	794	0
0.5626	794.5	0
0.563	795	0
0.5633	795.5	0
0.5636	796	0
0.5639	796.5	0
0.5642	797	0
0.5645	797.5	0
0.5648	798	0
0.5651	798.5	0
0.5654	799	0
0.5657	799.5	0
0.566	800	0
0.56627	800.5	0
0.56653	801	0
0.5668	801.5	0
0.56707	802	0
0.56733	802.5	0
0.5676	803	0
0.56787	803.5	0
0.56813	804	0
0.5684	804.5	0
0.56867	805	0
0.56893	805.5	0
0.5692	806	0
0.56947	806.5	0
0.56973	807	0
0.57	807.5	0
0.57027	808	0
0.57053	808.5	0
0.5708	809	0
0.57107	809.5	0
0.57133	810	0
0.5716	810.5	0
0.57187	811	0
0.57213	811.5	0
0.5724	812	0
0.57267	812.5	0
0.57293	813	0
0.5732	813.5	0
0.57347	814	0
0.57373	814.5	0
0.574	815	0
0.57427	815.5	0
0.57453	816	0
0.5748	816.5	0
0.57507	817	0
0.57533	817.5	0
0.5756	818	0
0.57587	818.5	0
0.57613	819	0
0.5764	819.5	0
0.57667	820	0
0.57693	820.5	0
0.5772	821	0
0.57747	821.5	0
0.57773	822	0
0.578	822.5	0
0.57827	823	0
0.57853	823.5	0
0.5788	824	0
0.57907	824.5	0
0.57933	825	0
0.5796	825.5	0
0.57987	826	0
0.58013	826.5	0
0.5804	827	0
0.58067	827.5	0
0.58093	828	0
0.5812	828.5	0
0.58147	829	0
0.58173	829.5	0
0.582	830	0
0.58232	830.5	0
0.58265	831	0
0.58297	831.5	0
0.5833	832	0
0.58362	832.5	0
0.58395	833	0
0.58427	833.5	0
0.5846	834	0
0.58492	834.5	0
0.58525	835	0
0.58557	835.5	0
0.5859	836	0
0.58623	836.5	0
0.58655	837	0
0.58687	837.5	0
0.5872	838	0
0.58752	838.5	0
0.58785	839	0
0.58818	839.5	0
0.5885	840	0
0.58882	840.5	0
0.58915	841	0
0.58947	841.5	0
0.5898	842	0
0.59013	842.5	0
0.59045	843	0
0.59077	843.5	0
0.5911	844	0
0.59142	844.5	0
0.59175	845	0
0.59208	845.5	0
0.5924	846	0
0.59272	846.5	0
0.59305	847	0
0.59337	847.5	0
0.5937	848	0
0.59403	848.5	0
0.59435	849	0
0.59467	849.5	0
0.595	850	0
0.5951	850.5	0
0.5952	851	0
0.5953	851.5	0
0.5954	852	0
0.5955	852.5	0
0.5956	853	0
0.5957	853.5	0
0.5958	854	0
0.5959	854.5	0
0.596	855	0
0.5961	855.5	0
0.5962	856	0
0.5963	856.5	0
0.5964	857	0
0.5965	857.5	0
0.5966	858	0
0.5967	858.5	0
0.5968	859	0
0.5969	859.5	0
0.597	860	0
0.5971	860.5	0
0.5972	861	0
0.5973	861.5	0
0.5974	862	0
0.5975	862.5	0
0.5976	863	0
0.5977	863.5	0
0.5978	864	0
0.5979	864.5	0
0.598	865	0
0.5981	865.5	0
0.5982	866	0
